Sentence,Tags
"Mahendra Singh Dhoni's love for the Nation, Armed Forces and Soldiers has been intact which is truly commendable. He is Nation's Hero. No one represents our Country better than him. I stand with @msdhoni  #DhoniKeepsTheGlove #DhoniKeSaathDesh   #IndiaWithDhoni https://t.co/xFO4KNyj8b","[{""key"": ""Mahendra"", ""value"": ""en"", ""index"": 0}, {""key"": ""Singh"", ""value"": ""en"", ""index"": 1}, {""key"": ""Dhoni"", ""value"": ""en"", ""index"": 2}, {""key"": ""'"", ""value"": ""en"", ""index"": 3}, {""key"": ""s"", ""value"": ""en"", ""index"": 4}, {""key"": ""love"", ""value"": ""en"", ""index"": 5}, {""key"": ""for"", ""value"": ""en"", ""index"": 6}, {""key"": ""the"", ""value"": ""en"", ""index"": 7}, {""key"": ""Nation"", ""value"": ""en"", ""index"": 8}, {""key"": "","", ""value"": ""en"", ""index"": 9}, {""key"": ""Armed"", ""value"": ""en"", ""index"": 10}, {""key"": ""Forces"", ""value"": ""en"", ""index"": 11}, {""key"": ""and"", ""value"": ""en"", ""index"": 12}, {""key"": ""Soldiers"", ""value"": ""en"", ""index"": 13}, {""key"": ""has"", ""value"": ""en"", ""index"": 14}, {""key"": ""been"", ""value"": ""en"", ""index"": 15}, {""key"": ""intact"", ""value"": ""en"", ""index"": 16}, {""key"": ""which"", ""value"": ""en"", ""index"": 17}, {""key"": ""is"", ""value"": ""en"", ""index"": 18}, {""key"": ""truly"", ""value"": ""en"", ""index"": 19}, {""key"": ""commendable"", ""value"": ""en"", ""index"": 20}, {""key"": ""."", ""value"": ""en"", ""index"": 21}, {""key"": ""He"", ""value"": ""en"", ""index"": 22}, {""key"": ""is"", ""value"": ""en"", ""index"": 23}, {""key"": ""Nation"", ""value"": ""en"", ""index"": 24}, {""key"": ""'"", ""value"": ""en"", ""index"": 25}, {""key"": ""s"", ""value"": ""en"", ""index"": 26}, {""key"": ""Hero"", ""value"": ""en"", ""index"": 27}, {""key"": ""."", ""value"": ""en"", ""index"": 28}, {""key"": ""No"", ""value"": ""en"", ""index"": 29}, {""key"": ""one"", ""value"": ""en"", ""index"": 30}, {""key"": ""represents"", ""value"": ""en"", ""index"": 31}, {""key"": ""our"", ""value"": ""en"", ""index"": 32}, {""key"": ""Country"", ""value"": ""en"", ""index"": 33}, {""key"": ""better"", ""value"": ""en"", ""index"": 34}, {""key"": ""than"", ""value"": ""en"", ""index"": 35}, {""key"": ""him"", ""value"": ""en"", ""index"": 36}, {""key"": ""."", ""value"": ""en"", ""index"": 37}, {""key"": ""I"", ""value"": ""en"", ""index"": 38}, {""key"": ""stand"", ""value"": ""en"", ""index"": 39}, {""key"": ""with"", ""value"": ""en"", ""index"": 40}, {""key"": ""@"", ""value"": ""en"", ""index"": 41}, {""key"": ""msdhoni"", ""value"": ""en"", ""index"": 42}, {""key"": ""#"", ""value"": ""en"", ""index"": 43}, {""key"": ""DhoniKeepsTheGlove"", ""value"": ""en"", ""index"": 44}, {""key"": ""#"", ""value"": ""en"", ""index"": 45}, {""key"": ""DhoniKeSaathDesh"", ""value"": ""en"", ""index"": 46}, {""key"": ""#"", ""value"": ""en"", ""index"": 47}, {""key"": ""IndiaWithDhoni"", ""value"": ""en"", ""index"": 48}, {""key"": ""https"", ""value"": ""en"", ""index"": 49}, {""key"": ""://t.co/xFO4KNyj8b"", ""value"": ""en"", ""index"": 50}]"
I don’t know how much more I can take! 45 is a compulsive liar! #Trump30Hours #TrumpIsATraitor,"[{""key"": ""I"", ""value"": ""en"", ""index"": 0}, {""key"": ""don"", ""value"": ""en"", ""index"": 1}, {""key"": ""\u2019t"", ""value"": ""en"", ""index"": 2}, {""key"": ""know"", ""value"": ""en"", ""index"": 3}, {""key"": ""how"", ""value"": ""en"", ""index"": 4}, {""key"": ""much"", ""value"": ""en"", ""index"": 5}, {""key"": ""more"", ""value"": ""en"", ""index"": 6}, {""key"": ""I"", ""value"": ""en"", ""index"": 7}, {""key"": ""can"", ""value"": ""en"", ""index"": 8}, {""key"": ""take"", ""value"": ""en"", ""index"": 9}, {""key"": ""!"", ""value"": ""en"", ""index"": 10}, {""key"": ""45"", ""value"": ""en"", ""index"": 11}, {""key"": ""is"", ""value"": ""en"", ""index"": 12}, {""key"": ""a"", ""value"": ""en"", ""index"": 13}, {""key"": ""compulsive"", ""value"": ""en"", ""index"": 14}, {""key"": ""liar"", ""value"": ""en"", ""index"": 15}, {""key"": ""!"", ""value"": ""en"", ""index"": 16}, {""key"": ""#"", ""value"": ""en"", ""index"": 17}, {""key"": ""Trump30Hours"", ""value"": ""en"", ""index"": 18}, {""key"": ""#"", ""value"": ""en"", ""index"": 19}, {""key"": ""TrumpIsATraitor"", ""value"": ""en"", ""index"": 20}]"
#ShameOnICC@ICC WINNER TEAM-RAIN  ICC RUN UP TEAM-RAIN  ICC MAN OF THE MATCH-RAIN  ICC MAN OF THE SERIES-RAIN  BEST BOWLER-RAIN  BEST WICKETKEPER-RAIN https://t.co/nEL5SXz6om,"[{""key"": ""#"", ""value"": ""en"", ""index"": 0}, {""key"": ""ShameOnICC"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 3}, {""key"": ""WINNER"", ""value"": ""en"", ""index"": 4}, {""key"": ""TEAM"", ""value"": ""en"", ""index"": 5}, {""key"": ""-RAIN"", ""value"": ""en"", ""index"": 6}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 7}, {""key"": ""RUN"", ""value"": ""en"", ""index"": 8}, {""key"": ""UP"", ""value"": ""en"", ""index"": 9}, {""key"": ""TEAM"", ""value"": ""en"", ""index"": 10}, {""key"": ""-RAIN"", ""value"": ""en"", ""index"": 11}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 12}, {""key"": ""MAN"", ""value"": ""en"", ""index"": 13}, {""key"": ""OF"", ""value"": ""en"", ""index"": 14}, {""key"": ""THE"", ""value"": ""en"", ""index"": 15}, {""key"": ""MATCH"", ""value"": ""en"", ""index"": 16}, {""key"": ""-RAIN"", ""value"": ""en"", ""index"": 17}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 18}, {""key"": ""MAN"", ""value"": ""en"", ""index"": 19}, {""key"": ""OF"", ""value"": ""en"", ""index"": 20}, {""key"": ""THE"", ""value"": ""en"", ""index"": 21}, {""key"": ""SERIES"", ""value"": ""en"", ""index"": 22}, {""key"": ""-RAIN"", ""value"": ""en"", ""index"": 23}, {""key"": ""BEST"", ""value"": ""en"", ""index"": 24}, {""key"": ""BOWLER"", ""value"": ""en"", ""index"": 25}, {""key"": ""-RAIN"", ""value"": ""en"", ""index"": 26}, {""key"": ""BEST"", ""value"": ""en"", ""index"": 27}, {""key"": ""WICKETKEPER"", ""value"": ""en"", ""index"": 28}, {""key"": ""-RAIN"", ""value"": ""en"", ""index"": 29}, {""key"": ""https"", ""value"": ""en"", ""index"": 30}, {""key"": ""://t.co/nEL5SXz6om"", ""value"": ""en"", ""index"": 31}]"
@narendramodi  @pmoindia_namo  @narendramodi  @PMOIndia  @AmitShah  @RamNanthKobind  Grevious assault on jr doctors in all medical colleges in WB. No action being taken for safety security and justice. PM sir please intervene asap.  #Savethedoctors  #DoctorsFightBack,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""narendramodi"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""pmoindia_namo"", ""value"": ""en"", ""index"": 3}, {""key"": ""@"", ""value"": ""en"", ""index"": 4}, {""key"": ""narendramodi"", ""value"": ""en"", ""index"": 5}, {""key"": ""@"", ""value"": ""en"", ""index"": 6}, {""key"": ""PMOIndia"", ""value"": ""en"", ""index"": 7}, {""key"": ""@"", ""value"": ""en"", ""index"": 8}, {""key"": ""AmitShah"", ""value"": ""en"", ""index"": 9}, {""key"": ""@"", ""value"": ""en"", ""index"": 10}, {""key"": ""RamNanthKobind"", ""value"": ""en"", ""index"": 11}, {""key"": ""Grevious"", ""value"": ""en"", ""index"": 12}, {""key"": ""assault"", ""value"": ""en"", ""index"": 13}, {""key"": ""on"", ""value"": ""en"", ""index"": 14}, {""key"": ""jr"", ""value"": ""en"", ""index"": 15}, {""key"": ""doctors"", ""value"": ""en"", ""index"": 16}, {""key"": ""in"", ""value"": ""en"", ""index"": 17}, {""key"": ""all"", ""value"": ""en"", ""index"": 18}, {""key"": ""medical"", ""value"": ""en"", ""index"": 19}, {""key"": ""colleges"", ""value"": ""en"", ""index"": 20}, {""key"": ""in"", ""value"": ""en"", ""index"": 21}, {""key"": ""WB"", ""value"": ""en"", ""index"": 22}, {""key"": ""."", ""value"": ""en"", ""index"": 23}, {""key"": ""No"", ""value"": ""en"", ""index"": 24}, {""key"": ""action"", ""value"": ""en"", ""index"": 25}, {""key"": ""being"", ""value"": ""en"", ""index"": 26}, {""key"": ""taken"", ""value"": ""en"", ""index"": 27}, {""key"": ""for"", ""value"": ""en"", ""index"": 28}, {""key"": ""safety"", ""value"": ""en"", ""index"": 29}, {""key"": ""security"", ""value"": ""en"", ""index"": 30}, {""key"": ""and"", ""value"": ""en"", ""index"": 31}, {""key"": ""justice"", ""value"": ""en"", ""index"": 32}, {""key"": ""."", ""value"": ""en"", ""index"": 33}, {""key"": ""PM"", ""value"": ""en"", ""index"": 34}, {""key"": ""sir"", ""value"": ""en"", ""index"": 35}, {""key"": ""please"", ""value"": ""en"", ""index"": 36}, {""key"": ""intervene"", ""value"": ""en"", ""index"": 37}, {""key"": ""asap"", ""value"": ""en"", ""index"": 38}, {""key"": ""."", ""value"": ""en"", ""index"": 39}, {""key"": ""#"", ""value"": ""en"", ""index"": 40}, {""key"": ""Savethedoctors"", ""value"": ""en"", ""index"": 41}, {""key"": ""#"", ""value"": ""en"", ""index"": 42}, {""key"": ""DoctorsFightBack"", ""value"": ""en"", ""index"": 43}]"
ICC denies request from BCCI to allow MSD wear gloves with Army insignia.    @ICC @BCCI #DhoniKeepTheGlove #DhoniKeepsTheGlove,"[{""key"": ""ICC"", ""value"": ""en"", ""index"": 0}, {""key"": ""denies"", ""value"": ""en"", ""index"": 1}, {""key"": ""request"", ""value"": ""en"", ""index"": 2}, {""key"": ""from"", ""value"": ""en"", ""index"": 3}, {""key"": ""BCCI"", ""value"": ""en"", ""index"": 4}, {""key"": ""to"", ""value"": ""en"", ""index"": 5}, {""key"": ""allow"", ""value"": ""en"", ""index"": 6}, {""key"": ""MSD"", ""value"": ""en"", ""index"": 7}, {""key"": ""wear"", ""value"": ""en"", ""index"": 8}, {""key"": ""gloves"", ""value"": ""en"", ""index"": 9}, {""key"": ""with"", ""value"": ""en"", ""index"": 10}, {""key"": ""Army"", ""value"": ""en"", ""index"": 11}, {""key"": ""insignia"", ""value"": ""en"", ""index"": 12}, {""key"": ""."", ""value"": ""en"", ""index"": 13}, {""key"": ""@"", ""value"": ""en"", ""index"": 14}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 15}, {""key"": ""@"", ""value"": ""en"", ""index"": 16}, {""key"": ""BCCI"", ""value"": ""en"", ""index"": 17}, {""key"": ""#"", ""value"": ""en"", ""index"": 18}, {""key"": ""DhoniKeepTheGlove"", ""value"": ""en"", ""index"": 19}, {""key"": ""#"", ""value"": ""en"", ""index"": 20}, {""key"": ""DhoniKeepsTheGlove"", ""value"": ""en"", ""index"": 21}]"
Good work @ICC keep going just destroy the whole fucking world cup #ShameOnICC https://t.co/ELvq7PAuY9,"[{""key"": ""Good"", ""value"": ""en"", ""index"": 0}, {""key"": ""work"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 3}, {""key"": ""keep"", ""value"": ""en"", ""index"": 4}, {""key"": ""going"", ""value"": ""en"", ""index"": 5}, {""key"": ""just"", ""value"": ""en"", ""index"": 6}, {""key"": ""destroy"", ""value"": ""en"", ""index"": 7}, {""key"": ""the"", ""value"": ""en"", ""index"": 8}, {""key"": ""whole"", ""value"": ""en"", ""index"": 9}, {""key"": ""fucking"", ""value"": ""en"", ""index"": 10}, {""key"": ""world"", ""value"": ""en"", ""index"": 11}, {""key"": ""cup"", ""value"": ""en"", ""index"": 12}, {""key"": ""#"", ""value"": ""en"", ""index"": 13}, {""key"": ""ShameOnICC"", ""value"": ""en"", ""index"": 14}, {""key"": ""https"", ""value"": ""en"", ""index"": 15}, {""key"": ""://t.co/ELvq7PAuY9"", ""value"": ""en"", ""index"": 16}]"
"Wow, you're full of it @MattHancock   #BorisJohnsonShouldNotBePM   #KickThemOut https://t.co/mbl0wsYroj ","[{""key"": ""Wow"", ""value"": ""en"", ""index"": 0}, {""key"": "","", ""value"": ""en"", ""index"": 1}, {""key"": ""you"", ""value"": ""en"", ""index"": 2}, {""key"": ""'"", ""value"": ""en"", ""index"": 3}, {""key"": ""re"", ""value"": ""en"", ""index"": 4}, {""key"": ""full"", ""value"": ""en"", ""index"": 5}, {""key"": ""of"", ""value"": ""en"", ""index"": 6}, {""key"": ""it"", ""value"": ""en"", ""index"": 7}, {""key"": ""@"", ""value"": ""en"", ""index"": 8}, {""key"": ""MattHancock"", ""value"": ""en"", ""index"": 9}, {""key"": ""#"", ""value"": ""en"", ""index"": 10}, {""key"": ""BorisJohnsonShouldNotBePM"", ""value"": ""en"", ""index"": 11}, {""key"": ""#"", ""value"": ""en"", ""index"": 12}, {""key"": ""KickThemOut"", ""value"": ""en"", ""index"": 13}, {""key"": ""https"", ""value"": ""en"", ""index"": 14}, {""key"": ""://t.co/mbl0wsYroj"", ""value"": ""en"", ""index"": 15}]"
"All Indian spectators shd hv #BalidanBadge in ground, #DhoniKeepsTheGlove #DhoniKeepBalidaanBadgeGlove #DhoniKeepsTheGlove #DhoniKeSathDesh","[{""key"": ""All"", ""value"": ""en"", ""index"": 0}, {""key"": ""Indian"", ""value"": ""en"", ""index"": 1}, {""key"": ""spectators"", ""value"": ""en"", ""index"": 2}, {""key"": ""shd"", ""value"": ""en"", ""index"": 3}, {""key"": ""hv"", ""value"": ""en"", ""index"": 4}, {""key"": ""#"", ""value"": ""en"", ""index"": 5}, {""key"": ""BalidanBadge"", ""value"": ""en"", ""index"": 6}, {""key"": ""in"", ""value"": ""en"", ""index"": 7}, {""key"": ""ground"", ""value"": ""en"", ""index"": 8}, {""key"": "","", ""value"": ""en"", ""index"": 9}, {""key"": ""#"", ""value"": ""en"", ""index"": 10}, {""key"": ""DhoniKeepsTheGlove"", ""value"": ""en"", ""index"": 11}, {""key"": ""#"", ""value"": ""en"", ""index"": 12}, {""key"": ""DhoniKeepBalidaanBadgeGlove"", ""value"": ""en"", ""index"": 13}, {""key"": ""#"", ""value"": ""en"", ""index"": 14}, {""key"": ""DhoniKeepsTheGlove"", ""value"": ""en"", ""index"": 15}, {""key"": ""#"", ""value"": ""en"", ""index"": 16}, {""key"": ""DhoniKeSathDesh"", ""value"": ""en"", ""index"": 17}]"
@ICC  @BCCI  What about Virat Kholi tattoos 😂😂    #DhoniKeepsTheGlove https://t.co/hGaAB9GCyD,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""BCCI"", ""value"": ""en"", ""index"": 3}, {""key"": ""What"", ""value"": ""en"", ""index"": 4}, {""key"": ""about"", ""value"": ""en"", ""index"": 5}, {""key"": ""Virat"", ""value"": ""en"", ""index"": 6}, {""key"": ""Kholi"", ""value"": ""en"", ""index"": 7}, {""key"": ""tattoos"", ""value"": ""en"", ""index"": 8}, {""key"": ""\ud83d\ude02\ud83d\ude02"", ""value"": ""en"", ""index"": 9}, {""key"": ""#"", ""value"": ""en"", ""index"": 10}, {""key"": ""DhoniKeepsTheGlove"", ""value"": ""en"", ""index"": 11}, {""key"": ""https"", ""value"": ""en"", ""index"": 12}, {""key"": ""://t.co/hGaAB9GCyD"", ""value"": ""en"", ""index"": 13}]"
Which is more important?  #IndiaWithDhoni   #DhoniKeepsTheGlove https://t.co/Iib4R9P0qn,"[{""key"": ""Which"", ""value"": ""en"", ""index"": 0}, {""key"": ""is"", ""value"": ""en"", ""index"": 1}, {""key"": ""more"", ""value"": ""en"", ""index"": 2}, {""key"": ""important"", ""value"": ""en"", ""index"": 3}, {""key"": ""?"", ""value"": ""en"", ""index"": 4}, {""key"": ""#"", ""value"": ""en"", ""index"": 5}, {""key"": ""IndiaWithDhoni"", ""value"": ""en"", ""index"": 6}, {""key"": ""#"", ""value"": ""en"", ""index"": 7}, {""key"": ""DhoniKeepsTheGlove"", ""value"": ""en"", ""index"": 8}, {""key"": ""https"", ""value"": ""en"", ""index"": 9}, {""key"": ""://t.co/Iib4R9P0qn"", ""value"": ""en"", ""index"": 10}]"
@KBMteam @iowaspeedway @HBurtonRacing @rileyherbst @ToddGilliland_ @CSmithDrive @rileyherbst is gonna crash. #Douchebag,"[{""key"": ""@"", ""value"": ""en"", ""index"": 0}, {""key"": ""KBMteam"", ""value"": ""en"", ""index"": 1}, {""key"": ""@"", ""value"": ""en"", ""index"": 2}, {""key"": ""iowaspeedway"", ""value"": ""en"", ""index"": 3}, {""key"": ""@"", ""value"": ""en"", ""index"": 4}, {""key"": ""HBurtonRacing"", ""value"": ""en"", ""index"": 5}, {""key"": ""@"", ""value"": ""en"", ""index"": 6}, {""key"": ""rileyherbst"", ""value"": ""en"", ""index"": 7}, {""key"": ""@"", ""value"": ""en"", ""index"": 8}, {""key"": ""ToddGilliland_"", ""value"": ""en"", ""index"": 9}, {""key"": ""@"", ""value"": ""en"", ""index"": 10}, {""key"": ""CSmithDrive"", ""value"": ""en"", ""index"": 11}, {""key"": ""@"", ""value"": ""en"", ""index"": 12}, {""key"": ""rileyherbst"", ""value"": ""en"", ""index"": 13}, {""key"": ""is"", ""value"": ""en"", ""index"": 14}, {""key"": ""gonna"", ""value"": ""en"", ""index"": 15}, {""key"": ""crash"", ""value"": ""en"", ""index"": 16}, {""key"": ""."", ""value"": ""en"", ""index"": 17}, {""key"": ""#"", ""value"": ""en"", ""index"": 18}, {""key"": ""Douchebag"", ""value"": ""en"", ""index"": 19}]"
Harbor N Bay Mens Boxer Short Pack of 2 @ Rs.299    https://t.co/tceazILuQp    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,"[{""key"": ""Harbor"", ""value"": ""en"", ""index"": 0}, {""key"": ""N"", ""value"": ""en"", ""index"": 1}, {""key"": ""Bay"", ""value"": ""en"", ""index"": 2}, {""key"": ""Mens"", ""value"": ""en"", ""index"": 3}, {""key"": ""Boxer"", ""value"": ""en"", ""index"": 4}, {""key"": ""Short"", ""value"": ""en"", ""index"": 5}, {""key"": ""Pack"", ""value"": ""en"", ""index"": 6}, {""key"": ""of"", ""value"": ""en"", ""index"": 7}, {""key"": ""2"", ""value"": ""en"", ""index"": 8}, {""key"": ""@"", ""value"": ""en"", ""index"": 9}, {""key"": ""Rs"", ""value"": ""en"", ""index"": 10}, {""key"": ""."", ""value"": ""en"", ""index"": 11}, {""key"": ""299"", ""value"": ""en"", ""index"": 12}, {""key"": ""https"", ""value"": ""en"", ""index"": 13}, {""key"": ""://t.co/tceazILuQp"", ""value"": ""en"", ""index"": 14}, {""key"": ""#"", ""value"": ""en"", ""index"": 15}, {""key"": ""DoctorsFightBack"", ""value"": ""en"", ""index"": 16}, {""key"": ""#"", ""value"": ""en"", ""index"": 17}, {""key"": ""SaveBengal"", ""value"": ""en"", ""index"": 18}, {""key"": ""#"", ""value"": ""en"", ""index"": 19}, {""key"": ""amazon"", ""value"": ""en"", ""index"": 20}, {""key"": ""#"", ""value"": ""en"", ""index"": 21}, {""key"": ""flipkart"", ""value"": ""en"", ""index"": 22}, {""key"": ""#"", ""value"": ""en"", ""index"": 23}, {""key"": ""deals"", ""value"": ""en"", ""index"": 24}, {""key"": ""#"", ""value"": ""en"", ""index"": 25}, {""key"": ""dealoftheday"", ""value"": ""en"", ""index"": 26}, {""key"": ""#"", ""value"": ""en"", ""index"": 27}, {""key"": ""amazingdeals"", ""value"": ""en"", ""index"": 28}, {""key"": ""#"", ""value"": ""en"", ""index"": 29}, {""key"": ""offers"", ""value"": ""en"", ""index"": 30}, {""key"": ""#"", ""value"": ""en"", ""index"": 31}, {""key"": ""discount"", ""value"": ""en"", ""index"": 32}, {""key"": ""#"", ""value"": ""en"", ""index"": 33}, {""key"": ""JaiShreeRam"", ""value"": ""en"", ""index"": 34}, {""key"": ""#"", ""value"": ""en"", ""index"": 35}, {""key"": ""ModiForAll"", ""value"": ""en"", ""index"": 36}]"
ICC turns down #BCCI's request to allow @msdhoni to continue wearing the army insignia on his wicket-keeping gloves; ICC says regulations for ICC events do not permit any individual message or logo to be displayed on any items of clothing or equipment.   #DhoniKeepsTheGlove https://t.co/HuGm4DiLuL,"[{""key"": ""ICC"", ""value"": ""en"", ""index"": 0}, {""key"": ""turns"", ""value"": ""en"", ""index"": 1}, {""key"": ""down"", ""value"": ""en"", ""index"": 2}, {""key"": ""#"", ""value"": ""en"", ""index"": 3}, {""key"": ""BCCI"", ""value"": ""en"", ""index"": 4}, {""key"": ""'"", ""value"": ""en"", ""index"": 5}, {""key"": ""s"", ""value"": ""en"", ""index"": 6}, {""key"": ""request"", ""value"": ""en"", ""index"": 7}, {""key"": ""to"", ""value"": ""en"", ""index"": 8}, {""key"": ""allow"", ""value"": ""en"", ""index"": 9}, {""key"": ""@"", ""value"": ""en"", ""index"": 10}, {""key"": ""msdhoni"", ""value"": ""en"", ""index"": 11}, {""key"": ""to"", ""value"": ""en"", ""index"": 12}, {""key"": ""continue"", ""value"": ""en"", ""index"": 13}, {""key"": ""wearing"", ""value"": ""en"", ""index"": 14}, {""key"": ""the"", ""value"": ""en"", ""index"": 15}, {""key"": ""army"", ""value"": ""en"", ""index"": 16}, {""key"": ""insignia"", ""value"": ""en"", ""index"": 17}, {""key"": ""on"", ""value"": ""en"", ""index"": 18}, {""key"": ""his"", ""value"": ""en"", ""index"": 19}, {""key"": ""wicket"", ""value"": ""en"", ""index"": 20}, {""key"": ""-keeping"", ""value"": ""en"", ""index"": 21}, {""key"": ""gloves"", ""value"": ""en"", ""index"": 22}, {""key"": "";"", ""value"": ""en"", ""index"": 23}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 24}, {""key"": ""says"", ""value"": ""en"", ""index"": 25}, {""key"": ""regulations"", ""value"": ""en"", ""index"": 26}, {""key"": ""for"", ""value"": ""en"", ""index"": 27}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 28}, {""key"": ""events"", ""value"": ""en"", ""index"": 29}, {""key"": ""do"", ""value"": ""en"", ""index"": 30}, {""key"": ""not"", ""value"": ""en"", ""index"": 31}, {""key"": ""permit"", ""value"": ""en"", ""index"": 32}, {""key"": ""any"", ""value"": ""en"", ""index"": 33}, {""key"": ""individual"", ""value"": ""en"", ""index"": 34}, {""key"": ""message"", ""value"": ""en"", ""index"": 35}, {""key"": ""or"", ""value"": ""en"", ""index"": 36}, {""key"": ""logo"", ""value"": ""en"", ""index"": 37}, {""key"": ""to"", ""value"": ""en"", ""index"": 38}, {""key"": ""be"", ""value"": ""en"", ""index"": 39}, {""key"": ""displayed"", ""value"": ""en"", ""index"": 40}, {""key"": ""on"", ""value"": ""en"", ""index"": 41}, {""key"": ""any"", ""value"": ""en"", ""index"": 42}, {""key"": ""items"", ""value"": ""en"", ""index"": 43}, {""key"": ""of"", ""value"": ""en"", ""index"": 44}, {""key"": ""clothing"", ""value"": ""en"", ""index"": 45}, {""key"": ""or"", ""value"": ""en"", ""index"": 46}, {""key"": ""equipment"", ""value"": ""en"", ""index"": 47}, {""key"": ""."", ""value"": ""en"", ""index"": 48}, {""key"": ""#"", ""value"": ""en"", ""index"": 49}, {""key"": ""DhoniKeepsTheGlove"", ""value"": ""en"", ""index"": 50}, {""key"": ""https"", ""value"": ""en"", ""index"": 51}, {""key"": ""://t.co/HuGm4DiLuL"", ""value"": ""en"", ""index"": 52}]"
#ShameOnICC  1. ICC on Dhoni's gloves                    Vs  2.ICC planning the World Cup https://t.co/4kO3zKt7ln,"[{""key"": ""#"", ""value"": ""en"", ""index"": 0}, {""key"": ""ShameOnICC"", ""value"": ""en"", ""index"": 1}, {""key"": ""1"", ""value"": ""en"", ""index"": 2}, {""key"": ""."", ""value"": ""en"", ""index"": 3}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 4}, {""key"": ""on"", ""value"": ""en"", ""index"": 5}, {""key"": ""Dhoni"", ""value"": ""en"", ""index"": 6}, {""key"": ""'"", ""value"": ""en"", ""index"": 7}, {""key"": ""s"", ""value"": ""en"", ""index"": 8}, {""key"": ""gloves"", ""value"": ""en"", ""index"": 9}, {""key"": ""Vs"", ""value"": ""en"", ""index"": 10}, {""key"": ""2"", ""value"": ""en"", ""index"": 11}, {""key"": ""."", ""value"": ""en"", ""index"": 12}, {""key"": ""ICC"", ""value"": ""en"", ""index"": 13}, {""key"": ""planning"", ""value"": ""en"", ""index"": 14}, {""key"": ""the"", ""value"": ""en"", ""index"": 15}, {""key"": ""World"", ""value"": ""en"", ""index"": 16}, {""key"": ""Cup"", ""value"": ""en"", ""index"": 17}, {""key"": ""https"", ""value"": ""en"", ""index"": 18}, {""key"": ""://t.co/4kO3zKt7ln"", ""value"": ""en"", ""index"": 19}]"
